latitude_bin,longitude_bin,type,subtype,updated_type,updated_subtype,updated_subsubtype,alert_count
41.790000,-87.710000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,13
41.930000,-87.710000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,13
41.680000,-87.670000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,13
41.950000,-87.900000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,13
41.950000,-87.900000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,13
42.000000,-87.820000,JAM,Unclassified,Jam,Unclassified,Unclassified,13
41.750000,-87.660000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,13
41.760000,-87.610000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,13
41.950000,-87.670000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,13
41.820000,-87.710000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,13
41.730000,-87.620000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,13
41.940000,-87.720000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,13
41.910000,-87.650000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,13
41.980000,-87.690000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,13
41.750000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,13
41.700000,-87.590000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,13
41.950000,-87.760000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,13
41.870000,-87.690000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,13
41.890000,-87.660000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,13
41.910000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,13
41.810000,-87.590000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,13
41.750000,-87.590000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,13
41.730000,-87.710000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.970000,-87.820000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.900000,-87.640000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.710000,-87.630000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.880000,-87.740000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.970000,-87.830000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.850000,-87.680000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.780000,-87.610000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.890000,-87.780000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.960000,-87.680000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.860000,-87.700000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.870000,-87.720000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.950000,-87.850000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.780000,-87.610000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.870000,-87.660000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.950000,-87.710000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.900000,-87.640000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.760000,-87.670000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
42.000000,-87.680000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.950000,-87.750000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,12
41.980000,-87.910000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.790000,-87.600000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.860000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.870000,-87.660000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.970000,-87.910000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.700000,-87.580000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
42.000000,-87.680000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.880000,-87.670000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,12
41.860000,-87.660000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.980000,-87.710000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.970000,-87.900000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
42.000000,-87.710000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.870000,-87.620000,HAZARD,HAZARD_WEATHER_FOG,Hazard,Weather,Fog,12
42.000000,-87.700000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.850000,-87.700000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,12
41.710000,-87.670000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.870000,-87.620000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,12
41.700000,-87.660000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.770000,-87.780000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.860000,-87.670000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.830000,-87.710000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,12
41.780000,-87.810000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.690000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.890000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.690000,-87.650000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.890000,-87.690000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.840000,-87.740000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.970000,-87.780000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.970000,-87.900000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.700000,-87.660000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.780000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.870000,-87.630000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,12
41.840000,-87.710000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.980000,-87.720000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
42.000000,-87.680000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,12
41.860000,-87.670000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.700000,-87.690000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.870000,-87.650000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.950000,-87.850000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.770000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.770000,-87.590000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,12
41.730000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.710000,-87.620000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.890000,-87.640000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.880000,-87.620000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.970000,-87.780000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,12
41.960000,-87.720000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.970000,-87.890000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,12
41.860000,-87.720000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.970000,-87.770000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.970000,-87.810000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.860000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.700000,-87.570000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.690000,-87.610000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.770000,-87.680000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.730000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.770000,-87.800000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.970000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.800000,-87.600000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.790000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.900000,-87.800000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,12
42.010000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,12
41.950000,-87.670000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
42.000000,-87.830000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.650000,-87.570000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.660000,-87.600000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.980000,-87.840000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,12
41.800000,-87.600000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.940000,-87.650000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.920000,-87.690000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.740000,-87.750000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.820000,-87.700000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.720000,-87.680000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.740000,-87.720000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.820000,-87.700000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.750000,-87.660000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.920000,-87.680000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,12
41.820000,-87.720000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.920000,-87.810000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.920000,-87.710000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.810000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.940000,-87.650000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.760000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.940000,-87.640000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,12
41.900000,-87.730000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.760000,-87.630000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.760000,-87.620000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.790000,-87.760000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.950000,-87.690000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,12
41.920000,-87.800000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.760000,-87.620000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.730000,-87.640000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.810000,-87.700000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,12
41.790000,-87.640000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.750000,-87.640000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.820000,-87.730000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.960000,-87.890000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.660000,-87.600000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,12
41.790000,-87.670000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.970000,-87.690000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.940000,-87.800000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.990000,-87.710000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.930000,-87.670000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.750000,-87.670000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,12
41.720000,-87.640000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.790000,-87.700000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.790000,-87.740000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.820000,-87.640000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.790000,-87.700000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.720000,-87.650000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.910000,-87.750000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.910000,-87.750000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.790000,-87.740000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.910000,-87.780000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.930000,-87.680000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.960000,-87.850000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.720000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.940000,-87.820000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,12
41.820000,-87.600000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.990000,-87.680000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,12
41.820000,-87.650000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.660000,-87.640000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.790000,-87.800000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
42.010000,-87.680000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.910000,-87.680000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.820000,-87.670000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.800000,-87.720000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.740000,-87.640000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.800000,-87.720000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.820000,-87.660000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,12
41.910000,-87.690000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.910000,-87.700000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.650000,-87.580000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.970000,-87.720000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,12
41.990000,-87.690000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,12
41.920000,-87.660000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.920000,-87.660000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.750000,-87.730000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.940000,-87.750000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.660000,-87.650000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,12
41.920000,-87.800000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.910000,-87.800000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.900000,-87.690000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.680000,-87.610000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,12
41.900000,-87.700000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.810000,-87.650000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,12
41.720000,-87.580000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,12
41.900000,-87.690000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,12
41.830000,-87.610000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.920000,-87.760000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.920000,-87.760000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,12
41.810000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,12
41.640000,-87.580000,HAZARD,HAZARD_ON_ROAD_OBJECT,Hazard,On Road,Object,12
41.960000,-87.750000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,12
41.800000,-87.610000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,12
41.900000,-87.660000,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,Road Closed,Construction,Unclassified,12
41.830000,-87.630000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,12
41.810000,-87.650000,JAM,Unclassified,Jam,Unclassified,Unclassified,12
41.750000,-87.740000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.830000,-87.690000,HAZARD,HAZARD_WEATHER_FLOOD,Hazard,Weather,Flood,11
41.860000,-87.620000,ACCIDENT,ACCIDENT_MAJOR,Accident,Major,Major,11
41.890000,-87.620000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,11
41.750000,-87.750000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
42.000000,-87.690000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,11
41.860000,-87.680000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,11
41.980000,-87.820000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,11
41.760000,-87.650000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.720000,-87.580000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,11
41.720000,-87.580000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,11
41.840000,-87.640000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,11
41.980000,-87.890000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,11
41.700000,-87.600000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,11
41.770000,-87.760000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.790000,-87.620000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.780000,-87.600000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,11
41.980000,-87.780000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.740000,-87.570000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.770000,-87.700000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.910000,-87.690000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,11
41.950000,-87.810000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,11
41.840000,-87.630000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,11
41.760000,-87.580000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.970000,-87.750000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,11
41.750000,-87.620000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.790000,-87.670000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,11
41.960000,-87.860000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,11
41.750000,-87.600000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.800000,-87.710000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.730000,-87.730000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.890000,-87.640000,ROAD_CLOSED,ROAD_CLOSED_EVENT,Road Closed,Event,Unclassified,11
41.910000,-87.670000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,11
41.790000,-87.670000,JAM,Unclassified,Jam,Unclassified,Unclassified,11
41.720000,-87.630000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,11
41.810000,-87.610000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,11
41.980000,-87.810000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,11
41.990000,-87.830000,JAM,Unclassified,Jam,Unclassified,Unclassified,11
41.800000,-87.650000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,11
41.910000,-87.680000,HAZARD,HAZARD_WEATHER,Hazard,Weather,Unclassified,11
41.980000,-87.680000,HAZARD,Unclassified,Hazard,Unclassified,Unclassified,11
41.740000,-87.730000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.790000,-87.680000,JAM,JAM_HEAVY_TRAFFIC,Jam,Traffic,Heavy,11
41.790000,-87.790000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,11
41.780000,-87.750000,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Hazard,On Road,Car Stopped,11
41.730000,-87.730000,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Hazard,On Road,Construction,11
41.760000,-87.670000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.840000,-87.720000,ROAD_CLOSED,Unclassified,Road Closed,Unclassified,Unclassified,11
41.980000,-87.900000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.820000,-87.620000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.700000,-87.590000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,11
41.770000,-87.800000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,11
41.750000,-87.580000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.930000,-87.720000,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,Hazard,On Road,Emergency Vehicle,11
41.870000,-87.660000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,11
41.930000,-87.690000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,11
41.880000,-87.690000,JAM,JAM_MODERATE_TRAFFIC,Jam,Traffic,Moderate,11
41.670000,-87.560000,JAM,JAM_STAND_STILL_TRAFFIC,Jam,Traffic,Stand Still,11
41.950000,-87.850000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.730000,-87.680000,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Hazard,On Shoulder,Car Stopped,11
41.700000,-87.590000,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Hazard,On Road,Traffic Light Fault,11
41.650000,-87.610000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.870000,-87.680000,ACCIDENT,ACCIDENT_MINOR,Accident,Minor,Minor,11
41.770000,-87.740000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.810000,-87.770000,HAZARD,HAZARD_ON_ROAD,Hazard,On Road,Unclassified,11
41.980000,-87.880000,ACCIDENT,Unclassified,Accident,Unclassified,Unclassified,11
41.910000,-87.790000,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Hazard,On Road,Pot Hole,11
41.700000,-87.680000,JAM,Unclassified,Jam,Unclassified,Unclassified,11
